Treatment,Num,Day,temp,WaterLeft,Ecleft,SPAD,NewLeaf,Size,AVGtemp,MAXtemp,class
A,1,1,37,197.2933516,0.023976492,45.6,0,12912,2806.451518,3463,1
A,2,1,37,198.012672,0.091403953,45.6,0,15497,2896.29296,3462,1
A,3,1,37,193.8238583,0.121542398,46.51428571,0,16049,2901.586267,3606,1
A,4,1,37,193.2248277,0.114273243,47.42857143,0,19217,2896.21736,3619,1
A,5,1,37,190.0737977,0.079656109,48.34285714,0,22846,2832.006828,3707,1
A,6,1,37,193.7936839,0.05643941,49.25714286,0,15877,2850.228696,3572,1
A,7,1,37,190.3718578,0.120154112,50.17142857,0,16627,2904.354604,3702,1
A,8,1,37,193.6458736,0.109516908,51.08571429,0,13779,2933.415923,3586,1
A,9,1,37,188.2592124,0.138141358,52,0,13413,2925.066801,3769,1
A,10,1,37,188.2993099,0.119671803,51.46666667,0,13264,2897.141134,3764,1
A,11,1,37,183.6450829,0.142815958,50.93333333,0,21223,2873.570513,3928,1
A,12,1,37,191.2361204,0.080245491,50.4,0,19696,2866.088901,3659,1
A,13,1,37,190.8267549,0.092226714,49.86666667,0,13398,2871.476638,3679,1
A,14,1,37,183.252066,0.176720125,49.33333333,0,20543,2894.509517,3960,1
A,15,1,37,187.161272,0.151402721,48.8,0,17541,2896.530642,3825,1
A,16,1,37,185.1320385,0.218298852,47.23333333,0,21962,2941.941535,3922,1
A,17,1,37,191.9962043,0.200697743,45.66666667,0,16809,2971.838539,3697,1
A,18,1,37,186.9347102,0.255515069,44.1,0,22753,2972.375511,3890,1
A,19,1,37,192.7794092,0.209547096,42.53333333,0,11004,2957.688113,3689,1
A,20,1,37,187.4691441,0.242929494,40.96666667,0,17563,2929.390195,3883,1
A,21,1,37,193.5815367,0.213843752,39.4,0,17154,2937.49557,3679,1
A,22,1,37,185.1959498,0.239525905,41.98333333,0,16883,2913.52236,3952,1
A,23,1,37,190.8072502,0.187431605,44.56666667,0,16311,2932.207713,3737,1
A,24,1,37,192.7198872,0.131970483,47.15,0,23344,2909.823167,3643,1
A,25,1,37,188.693545,0.136427245,49.73333333,0,21111,2902.919,3765,1
A,26,1,37,192.9654986,0.12851108,52.31666667,0,15755,2962.928848,3609,1
A,27,1,37,187.6332619,0.114628856,54.9,0,20158,2920.235589,3768,1
A,28,1,37,181.0273793,0.13251788,54.9,0,21944,2876.886848,3992,1
A,29,1,37,191.8482846,0.058186657,54.9,0,25598,2892.20361,3610,1
A,30,1,37,189.7247409,0.108873823,54.9,0,15863,2934.045641,3697,1
B,1,1,37,147.109253,1.383482094,47.2,0,18667,3143.885895,3669,2
B,2,1,37,146.4083889,1.49323297,47.2,0,13211,3272.146393,3729,2
B,3,1,37,148.4167968,1.50938474,48.71428571,0,16808,3327.625297,3661,2
B,4,1,37,144.9976203,1.195856535,50.22857143,0,13431,2924.66421,3661,2
B,5,1,37,148.9090294,1.077634182,51.74285714,0,18876,2833.682242,3485,2
B,6,1,37,146.186766,1.105693274,53.25714286,0,15454,2857.446875,3577,2
B,7,1,37,149.8089209,1.090071024,54.77142857,0,14524,2890.05033,3445,2
B,8,1,37,145.5009164,1.137892822,56.28571429,0,13162,2922.334752,3596,2
B,9,1,37,148.3582222,1.041166169,57.8,0,17425,2847.424907,3462,2
B,10,1,37,149.7277575,1.027753802,56.81666667,0,18461,2834.032663,3417,2
B,11,1,37,149.3879217,1.046046128,55.83333333,0,13996,2843.017505,3439,2
B,12,1,37,151.8491061,1.03227309,54.85,0,25636,2839.401584,3358,2
B,13,1,37,150.4249492,1.051325317,53.86666667,0,18744,2838.73997,3416,2
B,14,1,37,146.2675151,1.081495185,52.88333333,0,17611,2824.443302,3568,2
B,15,1,37,151.0530541,1.058502164,51.9,0,13530,2833.283962,3407,2
B,16,1,37,146.7720152,1.113442013,51.63333333,0,12377,2855.775875,3568,2
B,17,1,37,150.3992432,1.060871624,51.36666667,0,20220,2823.755737,3432,2
B,18,1,37,145.2229709,1.143887925,51.1,0,19892,2871.870802,3632,2
B,19,1,37,150.6957091,1.097252079,50.83333333,0,19575,2865.803729,3437,2
B,20,1,37,152.4730933,1.092590635,50.56666667,0,15073,2875.052345,3378,2
B,21,1,37,144.4397909,1.154071212,50.3,0,13618,2868.541122,3665,2
B,22,1,37,147.1566841,1.145326444,50.41666667,0,24370,2885.287444,3572,2
B,23,1,37,147.277192,1.147259603,50.53333333,0,15342,2890.563225,3568,2
B,24,1,37,152.5775396,1.108238437,50.65,1,27584,2925.12732,3455,2
B,25,1,37,147.3315259,1.152743083,50.76666667,0,19843,2900.0637,3567,2
B,26,1,37,145.2713049,1.163435264,50.88333333,0,18461,2894.162613,3638,2
B,27,1,37,150.3728807,1.100675435,51,0,18869,2868.619429,3448,2
B,28,1,37,149.9972401,1.458944516,51,0,18544,3305.270546,3581,2
B,29,1,37,148.4398579,1.16100354,51,0,12214,2924.029474,3532,2
B,30,1,37,150.6028472,1.051930176,51,0,18677,2810.988649,3424,2
C,1,1,37,99.11502785,1.329144403,42.3,0,21447,2790.819695,3591,3
C,2,1,37,97.61371396,1.357518187,42.3,0,14878,2811.214209,3650,3
C,3,1,37,102.8414222,1.28472567,44.07142857,1,16569,2821.576559,3520,3
C,4,1,37,101.1559734,1.333120387,45.84285714,0,13141,2853.695305,3508,3
C,5,1,37,100.4831886,1.321561656,47.61428571,0,23700,2850.980591,3518,3
C,6,1,37,95.75281235,1.364483267,49.38571429,0,17757,2876.027426,3680,3
C,7,1,37,94.23076083,1.344383644,51.15714286,0,17243,2855.014267,3715,3
C,8,1,37,96.92911228,1.307110941,52.92857143,0,18945,2854.458221,3605,3
C,9,1,37,86.35129796,1.394329337,54.7,0,24991,2875.563803,3975,3
C,10,1,37,101.909127,1.251908425,54.2,0,15575,2849.390754,3416,3
C,11,1,37,100.3635325,1.256528091,53.7,0,20583,2834.261672,3471,3
C,12,1,37,99.32899433,1.245979858,53.2,0,23155,2805.666292,3504,3
C,13,1,37,101.7599945,1.215779259,52.7,0,22511,2787.313313,3416,3
C,14,1,37,101.6388824,1.199742945,52.2,0,23948,2761.05395,3417,3
C,15,1,37,104.2948311,1.202673991,51.7,1,12410,2815.815633,3408,3
C,16,1,37,105.5120941,1.18513162,52.03333333,0,17619,2779.9244,3285,3
C,17,1,37,105.260084,1.150304652,52.36666667,0,17525,2738.153153,3280,3
C,18,1,37,102.2933285,1.181885231,52.7,0,23055,2750.893125,3387,3
C,19,1,37,105.4425775,1.18518541,53.03333333,1,21004,2819.272996,3358,3
C,20,1,37,92.38667513,1.292839543,53.36666667,0,20471,2796.598114,3748,3
C,21,1,37,99.03846331,1.214732841,53.7,1,15989,2799.642567,3576,3
C,22,1,37,105.4449475,1.16729989,52.78333333,1,13955,2795.048441,3353,3
C,23,1,37,102.3038824,1.221623677,51.86666667,0,22861,2791.054503,3404,3
C,24,1,37,105.852998,1.185412532,50.95,0,16737,2772.249567,3279,3
C,25,1,37,101.4896821,1.229034528,50.03333333,0,15326,2773.171734,3442,3
C,26,1,37,107.8796529,1.220205597,49.11666667,1,16940,2845.263164,3308,3
C,27,1,37,101.6300085,1.294204782,48.2,0,11527,2835.509499,3468,3
C,28,1,37,100.2653714,1.252258158,48.2,0,18871,2770.086906,3499,3
C,29,1,37,108.9662221,1.193128198,48.2,0,17463,2783.41734,3192,3
C,30,1,37,101.2545561,1.220021257,48.2,1,24833,2769.512745,3531,3
D,1,1,37,65.96442631,1.389547842,47.5,0,17238,2874.924817,3640,4
D,2,1,37,68.41140074,1.4541407,47.5,0,16504,2978.520843,3581,4
D,3,1,37,65.61436782,1.453480611,48.15714286,0,21830,2956.7388,3670,4
D,4,1,37,64.55155157,1.433087745,48.81428571,0,16622,2928.389063,3695,4
D,5,1,37,74.59809335,1.365260974,49.47142857,1,18950,2980.652612,3413,4
D,6,1,37,73.52280222,1.329782523,50.12857143,0,19700,2903.728325,3358,4
D,7,1,37,67.06958336,1.401473665,50.78571429,0,25869,2934.718196,3592,4
D,8,1,37,71.22920495,1.378660938,51.44285714,0,30071,2954.473779,3444,4
D,9,1,37,68.96239683,1.400901019,52.1,0,19019,2966.942321,3523,4
D,10,1,37,63.87527576,1.388507349,52.88333333,0,23782,2909.482886,3683,4
D,11,1,37,71.35070386,1.315699602,53.66666667,0,15336,2902.539841,3408,4
D,12,1,37,68.20625785,1.306732606,54.45,0,15756,2868.708492,3505,4
D,13,1,37,69.01421544,1.295859757,55.23333333,0,19760,2871.379706,3471,4
D,14,1,37,70.54135778,1.281331486,56.01666667,0,20668,2876.824947,3412,4
D,15,1,37,67.95796047,1.288804621,56.8,0,19313,2868.835033,3496,4
D,16,1,37,68.95765181,1.273167624,55.9,0,16053,2850.16296,3462,4
D,17,1,37,71.92214685,1.219794655,55,1,21861,2833.628791,3426,4
D,18,1,37,71.72951758,1.281787808,54.1,0,13874,2869.251478,3382,4
D,19,1,37,64.0725663,1.301373868,53.2,1,19294,2837.510884,3721,4
D,20,1,37,71.55891146,1.251230062,52.3,0,19717,2810.701374,3386,4
D,21,1,37,67.10386227,1.26536903,51.4,0,16646,2774.744203,3542,4
D,22,1,37,73.7130936,1.196114525,50.9,0,16292,2749.640437,3303,4
D,23,1,37,70.01343207,1.298607024,50.4,0,19788,2833.611583,3462,4
D,24,1,37,69.96538748,1.32268406,49.9,0,14122,2857.752939,3474,4
D,25,1,37,70.42469699,1.327755016,49.4,0,18963,2862.988293,3463,4
D,26,1,37,73.76240749,1.312411296,48.9,0,11803,2872.195798,3350,4
D,27,1,37,74.33989838,1.30524072,48.4,0,18194,2863.47032,3331,4
D,28,1,37,71.67178516,1.275382418,48.4,0,19724,2800.33989,3409,4
D,29,1,37,70.55131039,1.287237095,48.4,0,22789,2803.681864,3450,4
D,30,1,37,74.77112769,1.249615706,48.4,0,14690,2799.546903,3298,4
A,1,2,35,170,0.11,55.2,0,16331,2906.537444,3422,1
A,2,2,35,170,0.11,55.2,1,21484,2828.147691,3465,1
A,3,2,35,170,0.11,55.41428571,1,18440,2820.886334,3510,1
A,4,2,35,170,0.11,55.62857143,0,22540,2791.727152,3541,1
A,5,2,35,170,0.11,55.84285714,0,24878,2761.066444,3435,1
A,6,2,35,170,0.11,56.05714286,0,19210,2800.881208,3444,1
A,7,2,35,170,0.11,56.27142857,0,16791,2833.042404,3618,1
A,8,2,35,170,0.11,56.48571429,0,17622,2860.555329,3496,1
A,9,2,35,170,0.11,56.7,0,18899,2862.761892,3698,1
A,10,2,35,170,0.11,56.33333333,0,19493,2869.983276,3560,1
A,11,2,35,170,0.11,55.96666667,0,25978,2830.87193,3651,1
A,12,2,35,170,0.11,55.6,0,30265,2844.648208,3590,1
A,13,2,35,170,0.11,55.23333333,0,18345,2883.10804,3545,1
A,14,2,35,170,0.11,54.86666667,0,20348,2866.735207,3552,1
A,15,2,35,170,0.11,54.5,0,19954,2881.22592,3551,1
A,16,2,35,170,0.11,54.73333333,0,26468,2849.382953,3638,1
A,17,2,35,170,0.11,54.96666667,0,17295,2871.406649,3574,1
A,18,2,35,170,0.11,55.2,0,25309,2898.52266,3615,1
A,19,2,35,170,0.11,55.43333333,1,12916,2901.079746,3581,1
A,20,2,35,170,0.11,55.66666667,0,15885,2901.914322,3587,1
A,21,2,35,170,0.11,55.9,1,21885,2875.781951,3583,1
A,22,2,35,170,0.11,56.71666667,0,17825,2848.711304,3550,1
A,23,2,35,170,0.11,57.53333333,1,20517,2885.715602,3540,1
A,24,2,35,170,0.11,58.35,0,25926,2849.267916,3692,1
A,25,2,35,170,0.11,59.16666667,0,22700,2861.439075,3491,1
A,26,2,35,170,0.11,59.98333333,0,18686,2907.262496,3480,1
A,27,2,35,170,0.11,60.8,0,22648,2881.389041,3522,1
A,28,2,35,170,0.11,60.8,0,23887,2805.324151,3448,1
A,29,2,35,170,0.11,60.8,0,30616,2826.789979,3500,1
A,30,2,35,170,0.11,60.8,0,21100,2852.777299,3455,1
B,1,2,35,155,0.185,53.6,0,22075,3007.956059,3344,2
B,2,2,35,155,0.185,53.6,1,16979,3050.437305,3366,2
B,3,2,35,155,0.185,55.05714286,1,21227,3101.645122,3480,2
B,4,2,35,155,0.185,56.51428571,0,15445,2825.677371,3221,2
B,5,2,35,155,0.185,57.97142857,0,20494,2805.019713,3213,2
B,6,2,35,155,0.185,59.42857143,0,18189,2816.310242,3298,2
B,7,2,35,155,0.185,60.88571429,1,16560,2815.376389,3373,2
B,8,2,35,155,0.185,62.34285714,1,14315,2827.979183,3232,2
B,9,2,35,155,0.185,63.8,0,18282,2808.007767,3286,2
B,10,2,35,155,0.185,62.86666667,1,27460,2805.28791,3250,2
B,11,2,35,155,0.185,61.93333333,1,19639,2750.107745,3247,2
B,12,2,35,155,0.185,61,0,24728,2807.358622,3275,2
B,13,2,35,155,0.185,60.06666667,1,20887,2798.444391,3354,2
B,14,2,35,155,0.185,59.13333333,0,19655,2813.517629,3340,2
B,15,2,35,155,0.185,58.2,0,13849,2803.81616,3302,2
B,16,2,35,155,0.185,58.63333333,0,14292,2826.668416,3357,2
B,17,2,35,155,0.185,59.06666667,1,21703,2834.315901,3282,2
B,18,2,35,155,0.185,59.5,0,21582,2878.818831,3417,2
B,19,2,35,155,0.185,59.93333333,1,23691,2878.973154,3358,2
B,20,2,35,155,0.185,60.36666667,0,14495,2886.957434,3288,2
B,21,2,35,155,0.185,60.8,1,18134,2855.018088,3299,2
B,22,2,35,155,0.185,59.98333333,0,25085,2850.206618,3463,2
B,23,2,35,155,0.185,59.16666667,0,15867,2802.453079,3299,2
B,24,2,35,155,0.185,58.35,0,26676,2789.835433,3227,2
B,25,2,35,155,0.185,57.53333333,0,21076,2768.806462,3253,2
B,26,2,35,155,0.185,56.71666667,1,22223,2764.396661,3270,2
B,27,2,35,155,0.185,55.9,1,23053,2739.764716,3209,2
B,28,2,35,155,0.185,55.9,0,16976,2981.581232,3372,2
B,29,2,35,155,0.185,55.9,1,15703,2874.092657,3211,2
B,30,2,35,155,0.185,55.9,0,19330,2730.151888,3227,2
C,1,2,35,155,0.325,58.6,0,23666,2659.746345,3020,3
C,2,2,35,155,0.325,58.6,1,16532,2693.596056,3103,3
C,3,2,35,155,0.325,58.88571429,0,16362,2711.0514,3184,3
C,4,2,35,155,0.325,59.17142857,1,19047,2759.803014,3208,3
C,5,2,35,155,0.325,59.45714286,0,20015,2755.278191,3323,3
C,6,2,35,155,0.325,59.74285714,0,15395,2764.182657,3313,3
C,7,2,35,155,0.325,60.02857143,0,15875,2792.328882,3225,3
C,8,2,35,155,0.325,60.31428571,0,17796,2760.255788,3135,3
C,9,2,35,155,0.325,60.6,0,22600,2772.815885,3416,3
C,10,2,35,155,0.325,59.8,0,16778,2795.376505,3456,3
C,11,2,35,155,0.325,59,0,22367,2750.988331,3211,3
C,12,2,35,155,0.325,58.2,0,22964,2713.032181,3156,3
C,13,2,35,155,0.325,57.4,1,27837,2726.542408,3192,3
C,14,2,35,155,0.325,56.6,0,24104,2698.646532,3087,3
C,15,2,35,155,0.325,55.8,0,16887,2726.889205,3197,3
C,16,2,35,155,0.325,56.46666667,1,24058,2764.574985,3227,3
C,17,2,35,155,0.325,57.13333333,0,18494,2711.599005,3080,3
C,18,2,35,155,0.325,57.8,1,30878,2745.610856,3206,3
C,19,2,35,155,0.325,58.46666667,0,20632,2747.220143,3136,3
C,20,2,35,155,0.325,59.13333333,1,24380,2724.545447,3336,3
C,21,2,35,155,0.325,59.8,0,19457,2694.355913,3157,3
C,22,2,35,155,0.325,57.9,0,15593,2689.787533,3202,3
C,23,2,35,155,0.325,56,0,23115,2672.807355,3067,3
C,24,2,35,155,0.325,54.1,0,17412,2683.665001,3213,3
C,25,2,35,155,0.325,52.2,1,18573,2694.608895,3065,3
C,26,2,35,155,0.325,50.3,0,19804,2730.8622,3056,3
C,27,2,35,155,0.325,48.4,0,15191,2728.391416,3113,3
C,28,2,35,155,0.325,48.4,0,21356,2676.551227,3121,3
C,29,2,35,155,0.325,48.4,0,18524,2708.887335,3121,3
C,30,2,35,155,0.325,48.4,0,22293,2707.446014,3170,3
D,1,2,35,127.5,0.26,42.9,0,18438,2780.226326,3308,4
D,2,2,35,127.5,0.26,42.9,0,16600,2843.037651,3435,4
D,3,2,35,127.5,0.26,44.74285714,0,22048,2825.896226,3380,4
D,4,2,35,127.5,0.26,46.58571429,0,15597,2781.488684,3153,4
D,5,2,35,127.5,0.26,48.42857143,0,18387,2754.524175,3084,4
D,6,2,35,127.5,0.26,50.27142857,0,18886,2720.110399,3055,4
